project	dataset	shred	module-name	gene	rank	score	difference	mean	scope	depth	disease	tissue	cell_class	celltype
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	EGFL6	51	77.81767	2.03679	2.182696	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	KCNAB1	55	76.188117	2.017018	2.167668	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	FAM162B	33	98.907995	1.969251	2.038569	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	NTRK3	32	99.506342	1.951237	2.012454	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	COL5A3	99	62.631809	1.781533	1.964874	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	ADCY5	19	112.490268	1.916194	1.954544	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	LZTS1	25	104.051471	1.878705	1.927592	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	ITGA7	45	84.066063	1.758858	1.842435	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	RRAD	80	68.130372	1.653119	1.787393	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	P2RY14	41	88.077954	1.701614	1.763688	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	KCNK3	52	77.618991	1.523787	1.592963	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	HEYL	63	71.632787	1.492917	1.579014	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	LDB3	21	108.293025	1.444709	1.458321	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	TRPC3	37	91.011413	1.349935	1.378936	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	AFAP1L2	84	66.742093	1.243101	1.3141	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	COX4I2	27	103.028071	1.280764	1.289074	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	CACNA1H	28	102.66692	1.23785	1.247971	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	EBF2	83	67.091322	1.151131	1.202027	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	LINC01099	50	78.586424	1.080515	1.105646	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	SPEG	94	64.548942	1.015014	1.061515	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	HIGD1B	39	89.603027	1.047767	1.05892	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	LGI4	66	71.127397	0.985657	1.01543	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	SLC6A1	49	79.229023	0.983465	1.002937	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	CDH19	43	87.178477	0.936359	0.94424	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	ACTG2	56	75.029762	0.915359	0.930989	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	JPH2	96	63.424258	0.861467	0.893169	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	CNN1	87	66.14441	0.820886	0.842083	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	LINC00702	72	70.105576	0.81993	0.838252	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	DES	77	69.087602	0.819582	0.834847	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	KCNK17	59	73.272341	0.775403	0.785732	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	LINC00670	78	69.015046	0.718025	0.730478	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	ANKRD62	86	66.514151	0.617717	0.624546	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	AC005358.1	95	63.771355	0.573206	0.581433	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Pericytes/_Smooth_Muscle|lung	GPR20	88	65.381312	0.572837	0.579225	COVID-19_lung	2	COVID-19	lung	Stromal_myocytic	Pericytes/ Smooth Muscle
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	RASGEF1B	79	25.935695	6.763325	10.215723	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	MT-ND4	85	25.002971	6.255078	9.36396	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	SLC26A3	43	34.317273	6.972756	8.82861	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	GLCCI1	66	27.822851	5.466468	7.575831	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	LINGO1	45	34.082349	5.844117	7.178069	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	SEL1L3	64	28.315736	5.119032	6.95178	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	DENND5B	36	37.864865	5.46423	6.540617	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	IGHA1	1	121.957377	6.403451	6.494863	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	IFNG-AS1	9	94.376206	6.064491	6.222222	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	RALGPS2	42	34.491394	5.049087	6.175484	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	VOPP1	94	24.030525	4.253451	6.021057	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	CD38	34	39.197291	5.099582	5.932438	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	SPATS2	86	24.971698	4.250809	5.909319	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	FCRL5	3	112.744857	5.779136	5.87543	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	CEP128	44	34.12596	4.826803	5.832315	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	CREB3L2	91	24.226612	4.045721	5.625867	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	PDK1	28	42.554987	4.594831	5.173679	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	TPD52	48	31.504869	4.134145	5.035623	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	EIF2AK3	95	23.989695	3.693338	4.996159	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	EAF2	32	41.068423	4.419812	4.983138	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	MZB1	5	110.440836	4.85159	4.924158	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	TENT5C	20	60.257018	4.64111	4.902295	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	IGHGP	2	114.511803	4.846284	4.90131	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	UBE2J1	72	26.914703	3.748538	4.782298	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	IGHG3	4	110.798874	4.696684	4.754132	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	XBP1	52	30.523196	3.881318	4.718415	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	POU2AF1	17	64.820725	4.460467	4.66478	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	RHEX	13	86.7765	4.42006	4.530928	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	SLC15A2	56	30.164144	3.729288	4.528397	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	SP140	41	34.617245	3.914771	4.518128	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	C11orf80	87	24.859669	3.413953	4.42304	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	JCHAIN	8	94.535106	4.083338	4.149448	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	IGLC2	10	94.225543	4.090569	4.148881	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	WNT5B	38	37.322429	3.672351	4.137699	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	IGKC	14	81.645247	3.950253	4.028561	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	IGHG1	7	98.373342	3.908934	3.962402	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	IGLC3	6	101.322989	3.912212	3.955837	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	AC092546.1	11	91.234604	3.840283	3.908592	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	IGHM	15	77.050276	3.643563	3.717803	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	KCNQ5	63	28.664855	3.024263	3.509086	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	HDAC9	84	25.084521	2.885827	3.491824	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	SLAMF7	26	43.622559	2.953535	3.152607	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	BLNK	61	29.026675	2.689252	3.108837	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	IKZF3	69	27.247242	2.659697	3.075291	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	BMP6	62	28.880273	2.640544	3.002211	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	CHODL	30	41.447259	2.778409	2.978207	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
COVID-19 Atlas	"COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)"	"Disease (COVID-19 only), tissue and cell type"	COVID-19-lung-Plasma_cells_PRDM1/BLIMP_int|lung	POU2F2	81	25.460564	2.47981	2.914762	COVID-19_lung	2	COVID-19	lung	Lymphocytic_B	Plasma cells PRDM1/BLIMP int
